dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file,win_probability,days_left,decision,ev_fight,ev_diff,priority_score
DSP-06555,ORD-07849,duplicate_charge,2026-05-25,16,pending,0.622,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-04287,923.07,apparel,2026-05-09,True,2026-05-17,True,True,False,0.5556791,4,FIGHT,212.93069102525715,212.93069102525715,0.3531437583892596
DSP-07968,ORD-07226,duplicate_charge,2026-06-08,24,pending,0.6215,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01343,376.35,groceries,2026-05-15,True,2026-05-23,True,True,True,0.5649756,0,MANUAL_REVIEW,-87.37142567038535,-87.37142567038535,0.4111281879194624
DSP-13879,ORD-07160,unauthorized_transaction,2026-08-08,22,pending,0.5432,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-04685,3830.42,electronics,2026-07-17,True,2026-07-18,True,True,True,0.43541673,0,FIGHT,1367.8289442545176,1367.8289442545176,0.550218255033547
DSP-11658,ORD-16539,not_as_described,2026-07-16,14,pending,0.4465,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-03309,372.19,apparel,2026-07-02,True,2026-07-09,False,True,False,0.3899203,6,CONCEDE,-154.87556567013263,-154.87556567013263,0.2909606711409388
DSP-02279,ORD-19658,unauthorized_transaction,2026-04-11,16,pending,0.2947,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-02178,592.89,groceries,2026-03-26,True,2026-03-31,False,True,False,0.30224326,4,MANUAL_REVIEW,-120.80299207895996,-120.80299207895996,0.33984791946308596
DSP-12646,ORD-10309,not_as_described,2026-07-26,14,pending,0.2102,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-01146,1153.64,apparel,2026-07-12,False,,True,True,False,0.23715688,6,MANUAL_REVIEW,-26.40633363187311,-26.40633363187311,0.32242845637583606
DSP-09142,ORD-05590,duplicate_charge,2026-06-20,5,pending,0.3277,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-02816,1033.1,apparel,2026-06-15,False,,True,True,False,0.3880336,15,MANUAL_REVIEW,100.87751077711579,100.87751077711579,0.13757449664429278
DSP-02025,ORD-02223,unauthorized_transaction,2026-04-08,3,pending,0.4476,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-03038,370.15,groceries,2026-04-05,False,,True,True,False,0.4318059,17,MANUAL_REVIEW,-140.16704290211203,-140.16704290211203,0.07087852348993216
DSP-05928,ORD-15922,unauthorized_transaction,2026-05-18,22,pending,0.4402,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-02273,538.64,electronics,2026-04-26,False,,True,True,False,0.27308145,0,CONCEDE,-152.90740688085558,-152.90740688085558,0.4176633557046968
DSP-07566,ORD-14976,unauthorized_transaction,2026-06-04,14,pending,0.6908,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-03603,355.01,groceries,2026-05-21,True,2026-05-24,True,True,False,0.57209444,6,MANUAL_REVIEW,-96.9007526922226,-96.9007526922226,0.29026885906040195
DSP-09343,ORD-13617,item_not_received,2026-06-23,21,pending,0.7136,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04914,1621.65,groceries,2026-06-02,True,2026-06-06,True,True,False,0.7160177,0,FIGHT,861.1301406383516,861.1301406383516,0.4612744966442912
DSP-00750,ORD-11434,unauthorized_transaction,2026-03-26,2,pending,0.6465,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05407,964.74,apparel,2026-03-24,True,2026-03-30,True,False,False,0.692062,18,FIGHT,367.65991346597673,367.65991346597673,0.07482174496644062
DSP-00173,ORD-14659,unauthorized_transaction,2026-03-16,9,pending,0.7239,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05966,3029.56,digital_goods,2026-03-07,True,2026-03-12,True,True,False,0.71269536,11,FIGHT,1859.153355398178,1859.153355398178,0.2979688590603947
DSP-01185,ORD-02110,item_not_received,2026-03-31,7,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-01092,667.36,apparel,2026-03-24,False,,False,True,True,0.07349816,13,CONCEDE,-250.95026817798615,-250.95026817798615,0.16284671140939444
DSP-00285,ORD-18787,not_as_described,2026-03-19,11,pending,0.2975,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05659,294.53,digital_goods,2026-03-08,True,2026-03-09,False,False,False,0.3271043,9,CONCEDE,-203.65797044426205,-203.65797044426205,0.22783342281879146
DSP-05494,ORD-15999,not_as_described,2026-05-14,13,pending,0.373,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02543,168.09,apparel,2026-05-01,True,2026-05-10,True,True,True,0.37539285,7,CONCEDE,-236.9002151352167,-236.9002151352167,0.2627418791946307
DSP-09269,ORD-07409,item_not_received,2026-06-22,10,pending,0.5201,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-01648,3154.53,home_goods,2026-06-12,True,2026-06-15,True,True,False,0.4872694,10,FIGHT,1237.1059452724458,1237.1059452724458,0.32300120805368304
DSP-10061,ORD-17315,not_as_described,2026-06-30,18,pending,0.6009,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04419,360.45,home_goods,2026-06-12,True,2026-06-21,True,True,False,0.5763656,2,MANUAL_REVIEW,-92.24902305006981,-92.24902305006981,0.37048791946308657
DSP-06914,ORD-07921,unauthorized_transaction,2026-05-29,8,pending,0.4969,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-05740,445.35,groceries,2026-05-21,True,2026-05-25,True,True,False,0.4046648,12,MANUAL_REVIEW,-119.7825248748064,-119.7825248748064,0.17390671140939507
DSP-11923,ORD-18271,not_as_described,2026-07-19,8,pending,0.5622,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-01251,100.0,apparel,2026-07-11,True,2026-07-18,True,True,False,0.61111796,12,CONCEDE,-238.8882040977478,-238.8882040977478,0.16000000000000003
DSP-11984,ORD-02906,item_not_received,2026-07-19,11,pending,0.5972,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-00263,2413.04,electronics,2026-07-08,True,2026-07-16,True,True,False,0.42145464,9,FIGHT,716.9869002652168,716.9869002652168,0.31314255033556426
DSP-07161,ORD-10630,duplicate_charge,2026-05-31,3,pending,0.3183,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-02634,2583.89,groceries,2026-05-28,False,,True,True,False,0.37064436,17,FIGHT,657.704257377684,657.704257377684,0.16002241610737583
DSP-06951,ORD-18813,item_not_received,2026-05-29,9,pending,0.4303,True,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-01237,436.72,groceries,2026-05-20,True,2026-05-28,False,True,False,0.503032,11,MANUAL_REVIEW,-80.31585243701934,-80.31585243701934,0.19355919463087157
DSP-14329,ORD-03076,not_as_described,2026-08-13,11,pending,0.359,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-02765,1879.33,groceries,2026-08-02,True,2026-08-06,True,False,False,0.40700993,9,FIGHT,464.90597065418956,464.90597065418956,0.2916508724832167
DSP-05424,ORD-02869,duplicate_charge,2026-05-13,8,pending,0.6186,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-03674,460.87,groceries,2026-05-05,True,2026-05-11,True,True,False,0.6049311,12,MANUAL_REVIEW,-21.205396521091473,-21.205396521091473,0.17453167785234805
DSP-04983,ORD-04430,item_not_received,2026-05-08,8,pending,0.6281,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02768,307.07,apparel,2026-04-30,True,2026-05-04,True,True,False,0.6379036,12,MANUAL_REVIEW,-104.11895041346551,-104.11895041346551,0.16833838926174444
DSP-08829,ORD-02135,duplicate_charge,2026-06-17,3,pending,0.5141,False,RULE_DUPLICATE_CHARGE,clean_fight,3,False,CUST-04222,1945.74,electronics,2026-06-14,True,2026-06-23,True,True,False,0.47970155,17,FIGHT,633.3744915908575,633.3744915908575,0.13432510067113596
DSP-07193,ORD-13657,duplicate_charge,2026-06-01,21,pending,0.6341,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-01669,116.4,home_goods,2026-05-11,True,2026-05-15,True,True,True,0.4846911,0,CONCEDE,-243.58195441961288,-243.58195441961288,0.4006604026845637
DSP-11460,ORD-10670,unauthorized_transaction,2026-07-14,13,pending,0.5967,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False,CUST-05710,101.73,apparel,2026-07-01,True,2026-07-06,True,True,False,0.48435992,7,CONCEDE,-250.72606533586978,-250.72606533586978,0.2600696644295302
DSP-01707,ORD-04858,not_as_described,2026-04-05,3,pending,0.6964,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-00662,542.01,groceries,2026-04-02,True,2026-04-10,True,True,False,0.5337283,17,MANUAL_REVIEW,-10.713923290371895,-10.713923290371895,0.07779906040268338
DSP-11380,ORD-01598,item_not_received,2026-07-13,19,pending,0.6194,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00791,3727.81,apparel,2026-06-24,True,2026-07-03,True,True,False,0.6216711,1,FIGHT,2017.4716709315776,2017.4716709315776,0.5260863087248224
DSP-03563,ORD-07119,unauthorized_transaction,2026-04-24,17,pending,0.2046,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04115,375.74,digital_goods,2026-04-07,True,2026-04-13,False,True,False,0.30960312,3,CONCEDE,-183.66972186625003,-183.66972186625003,0.3511036241610731
DSP-00633,ORD-16753,not_as_described,2026-03-25,13,pending,0.0695,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05274,552.49,groceries,2026-03-12,False,,False,True,False,0.076286025,7,CONCEDE,-257.85273385696115,-257.85273385696115,0.27822107382550215
DSP-01662,ORD-19242,duplicate_charge,2026-04-05,19,pending,0.3476,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-00983,268.81,electronics,2026-03-17,True,2026-03-21,False,True,False,0.42743757,1,CONCEDE,-185.10050582140684,-185.10050582140684,0.38679771812080493
DSP-08503,ORD-03169,item_not_received,2026-06-13,15,pending,0.6653,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03899,564.23,electronics,2026-05-29,True,2026-06-07,True,True,False,0.578053,5,MANUAL_REVIEW,26.154842829704307,26.154842829704307,0.3186938255033545
DSP-05744,ORD-14866,unauthorized_transaction,2026-05-17,20,pending,0.752,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02498,1373.24,electronics,2026-04-27,True,2026-05-05,True,True,False,0.6946288,0,FIGHT,653.8920191454887,653.8920191454887,0.4512714093959697
DSP-06578,ORD-13868,unauthorized_transaction,2026-05-25,24,pending,0.1763,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-00843,1341.32,electronics,2026-05-01,True,2026-05-07,False,True,False,0.10640041,0,CONCEDE,-157.2830049416423,-157.2830049416423,0.449986040268453
DSP-08395,ORD-19904,item_not_received,2026-06-12,17,pending,0.0483,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-02270,304.21,digital_goods,2026-05-26,False,,True,False,False,0.13470459,3,CONCEDE,-259.0215167236328,-259.0215167236328,0.3482232214765095
DSP-13617,ORD-16480,not_as_described,2026-08-05,2,pending,0.5803,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-03024,689.26,electronics,2026-08-03,True,2026-08-06,True,True,False,0.59218657,18,MANUAL_REVIEW,108.17051535367966,108.17051535367966,0.06372859060402525
DSP-07549,ORD-15573,item_not_received,2026-06-04,16,pending,0.4342,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-03328,3134.36,groceries,2026-05-19,True,2026-05-21,False,True,False,0.4928767,4,FIGHT,1244.8530400776863,1244.8530400776863,0.44218899328858247
DSP-06079,ORD-11105,unauthorized_transaction,2026-05-20,9,pending,0.5365,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-02755,1595.97,electronics,2026-05-11,True,2026-05-13,True,True,False,0.65091,11,FIGHT,738.832864419222,738.832864419222,0.2402404026845597
DSP-04484,ORD-14175,duplicate_charge,2026-05-04,5,pending,0.4419,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-01398,779.07,digital_goods,2026-04-29,True,2026-05-07,True,True,False,0.6102547,15,FIGHT,175.43113298714167,175.43113298714167,0.1273451006711391
DSP-14594,ORD-19401,duplicate_charge,2026-08-17,21,pending,0.5428,True,RULE_DUPLICATE_CHARGE,clean_fight,3,False,CUST-03235,1834.08,apparel,2026-07-27,True,2026-08-04,True,True,False,0.4174629,0,FIGHT,465.6603288173675,465.6603288173675,0.4698287248322101
DSP-06524,ORD-06033,unauthorized_transaction,2026-05-24,8,pending,0.3699,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01959,878.55,electronics,2026-05-16,False,,True,False,False,0.4718358,12,MANUAL_REVIEW,114.53133511841293,114.53133511841293,0.1913510067114073
DSP-06420,ORD-00640,item_not_received,2026-05-23,7,pending,0.4592,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-00994,1205.93,electronics,2026-05-16,True,2026-05-18,False,False,False,0.3217052,13,MANUAL_REVIEW,87.95394258350137,87.95394258350137,0.18453409395972853
DSP-09914,ORD-00291,item_not_received,2026-06-28,3,pending,0.6292,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01503,506.91,apparel,2026-06-25,True,2026-06-28,True,True,True,0.60195154,17,MANUAL_REVIEW,5.135254896283186,5.135254896283186,0.07638563758389152
DSP-03277,ORD-19197,unauthorized_transaction,2026-04-21,18,pending,0.1605,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-03183,844.0,apparel,2026-04-03,True,2026-04-09,False,False,False,0.18865241,2,MANUAL_REVIEW,-140.77736502885818,-140.77736502885818,0.3899597315436222
DSP-01502,ORD-05750,item_not_received,2026-04-04,9,pending,0.5802,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-05765,431.25,apparel,2026-03-26,True,2026-04-03,True,True,False,0.5580597,11,MANUAL_REVIEW,-59.33675765991211,-59.33675765991211,0.19333892617449575
DSP-12020,ORD-04964,not_as_described,2026-07-20,8,pending,0.5097,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02070,1967.45,digital_goods,2026-07-12,True,2026-07-17,True,False,False,0.65196735,12,FIGHT,982.7131562024356,982.7131562024356,0.23519932885905537
DSP-11053,ORD-01912,item_not_received,2026-07-10,21,pending,0.4285,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-03085,864.56,groceries,2026-06-19,True,2026-06-23,True,True,False,0.6769685,0,FIGHT,285.27989925861357,285.27989925861357,0.43078765100670935
DSP-03987,ORD-00218,duplicate_charge,2026-04-29,2,pending,0.3586,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-01647,100.0,apparel,2026-04-27,True,2026-05-02,False,False,False,0.30305147,18,CONCEDE,-269.6948528289795,-269.6948528289795,0.039999999999999994
DSP-11487,ORD-17229,item_not_received,2026-07-14,6,pending,0.6804,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01564,494.33,digital_goods,2026-07-08,True,2026-07-17,True,False,False,0.64617693,14,MANUAL_REVIEW,19.42464390397072,19.42464390397072,0.13587906040268352
DSP-13741,ORD-02406,not_as_described,2026-08-06,2,pending,0.4384,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-03035,233.3,groceries,2026-08-04,True,2026-08-11,True,True,False,0.4973565,18,CONCEDE,-183.9667275696993,-183.9667275696993,0.04536778523489896
DSP-07169,ORD-02464,not_as_described,2026-05-31,23,pending,0.5549,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03303,2980.59,electronics,2026-05-08,True,2026-05-15,True,True,False,0.61473006,0,FIGHT,1532.2582698351146,1532.2582698351146,0.5159969127516701
DSP-04617,ORD-02992,unauthorized_transaction,2026-05-05,23,pending,0.1701,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-02705,4720.3,digital_goods,2026-04-12,True,2026-04-18,False,True,False,0.22790153,0,FIGHT,775.7636073812844,775.7636073812844,0.5860523489932761
DSP-08380,ORD-15110,item_not_received,2026-06-12,5,pending,0.3934,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-03612,2626.78,apparel,2026-06-07,False,,True,True,False,0.3355091,15,FIGHT,581.3085716742278,581.3085716742278,0.20174953020133546
DSP-14599,ORD-05293,not_as_described,2026-08-17,20,pending,0.4887,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01645,806.39,home_goods,2026-07-28,True,2026-08-04,False,True,False,0.37662163,0,MANUAL_REVIEW,3.703919254243374,3.703919254243374,0.42844523489932695
DSP-00949,ORD-11128,item_not_received,2026-03-29,2,pending,0.6567,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04478,304.22,apparel,2026-03-27,True,2026-03-29,True,True,False,0.6987051,18,MANUAL_REVIEW,-87.43994142293928,-87.43994142293928,0.048223624161073265
DSP-09428,ORD-03683,duplicate_charge,2026-06-23,14,pending,0.3046,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-01087,270.13,groceries,2026-06-09,True,2026-06-18,True,True,False,0.3024607,6,CONCEDE,-218.2962910351157,-218.2962910351157,0.286850872483221
DSP-13934,ORD-14700,not_as_described,2026-08-08,3,pending,0.3329,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-01293,639.09,groceries,2026-08-05,False,,True,True,False,0.27039218,17,MANUAL_REVIEW,-127.19506201028824,-127.19506201028824,0.08170832214764956
DSP-03667,ORD-02400,item_not_received,2026-04-25,1,pending,0.5762,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-02560,868.69,home_goods,2026-04-24,True,2026-05-03,True,True,False,0.6390506,19,FIGHT,255.13686824440958,255.13686824440958,0.050953959731541563
DSP-00691,ORD-02399,item_not_received,2026-03-26,4,pending,0.2429,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-01176,548.41,electronics,2026-03-22,False,,True,True,False,0.23343103,16,CONCEDE,-171.98409084513784,-171.98409084513784,0.09805677852348871
DSP-12424,ORD-09689,item_not_received,2026-07-24,3,pending,0.5119,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-00361,705.93,digital_goods,2026-07-21,True,2026-07-25,True,True,True,0.526235,17,MANUAL_REVIEW,71.48506253600118,71.48506253600118,0.08439986577181045
DSP-09038,ORD-03255,duplicate_charge,2026-06-19,9,pending,0.6837,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-00672,456.77,groceries,2026-06-10,True,2026-06-14,True,True,False,0.60868037,11,MANUAL_REVIEW,-21.973068550825133,-21.973068550825133,0.1943665771812071
DSP-07256,ORD-04946,unauthorized_transaction,2026-06-01,21,pending,0.6558,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02095,539.83,apparel,2026-05-11,True,2026-05-18,True,True,False,0.6696589,0,MANUAL_REVIEW,61.5019636130333,61.5019636130333,0.41771127516778406
DSP-03668,ORD-08361,unauthorized_transaction,2026-04-25,13,pending,0.7018,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03432,606.88,groceries,2026-04-12,True,2026-04-16,True,True,False,0.6630181,7,MANUAL_REVIEW,102.37242902755736,102.37242902755736,0.28041127516778386
DSP-03562,ORD-09143,duplicate_charge,2026-04-24,10,pending,0.7237,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01654,784.94,apparel,2026-04-14,True,2026-04-21,True,True,False,0.6480437,10,FIGHT,208.67541568636898,208.67541568636898,0.22758147651006527
DSP-00167,ORD-02450,duplicate_charge,2026-03-16,8,pending,0.2124,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-04054,654.16,apparel,2026-03-08,False,,True,True,False,0.28643084,12,MANUAL_REVIEW,-112.62840450286865,-112.62840450286865,0.18231516778523343
DSP-04352,ORD-07562,duplicate_charge,2026-05-02,15,pending,0.48,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-01692,2385.26,electronics,2026-04-17,True,2026-04-19,True,True,True,0.38592103,5,FIGHT,620.5219989675285,620.5219989675285,0.3920238926174435
DSP-05546,ORD-18426,unauthorized_transaction,2026-05-14,18,pending,0.7189,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-04446,1456.02,digital_goods,2026-04-26,True,2026-05-03,True,True,False,0.69542605,2,FIGHT,712.5542327320576,712.5542327320576,0.41460483221476147
DSP-05282,ORD-15215,not_as_described,2026-05-12,4,pending,0.7148,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-05735,119.89,digital_goods,2026-05-08,True,2026-05-10,True,True,False,0.6927125,16,CONCEDE,-216.9507000786066,-216.9507000786066,0.08080093959731537
DSP-09014,ORD-15597,unauthorized_transaction,2026-06-19,12,pending,0.338,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-03662,685.2,apparel,2026-06-07,False,,True,False,False,0.42646772,8,MANUAL_REVIEW,-7.78432052135463,-7.78432052135463,0.26356510067113936
DSP-04130,ORD-01260,item_not_received,2026-04-30,7,pending,0.2103,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-01362,2838.53,apparel,2026-04-23,False,,True,True,False,0.26925218,13,FIGHT,464.28039348483094,464.28039348483094,0.25027637583891876
DSP-04607,ORD-02434,item_not_received,2026-05-05,22,pending,0.8715,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03824,5354.41,digital_goods,2026-04-13,True,2026-04-22,True,True,False,0.7484551,0,FIGHT,3707.5355106073616,3707.5355106073616,0.6115869798657576
DSP-10986,ORD-07675,unauthorized_transaction,2026-07-09,19,pending,0.2081,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-05685,297.38,digital_goods,2026-06-20,False,,False,True,False,0.21818613,1,CONCEDE,-235.1158101001382,-235.1158101001382,0.38794818791946256
DSP-00460,ORD-13892,unauthorized_transaction,2026-03-22,9,pending,0.2621,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-03709,1224.1,groceries,2026-03-13,True,2026-03-14,False,True,False,0.22315653,11,MANUAL_REVIEW,-26.834095685184025,-26.834095685184025,0.2252657718120775
