dispute_id,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case
DSP-06750,0.6156,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06751,0.3808,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-06752,0.6051,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06753,0.6416,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06754,0.3949,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06755,0.6753,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06756,0.6171,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06757,0.5995,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06758,0.4473,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-06759,0.6174,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06760,0.4976,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06761,0.5579,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06762,0.6415,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06763,0.313,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-06764,0.8423,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06765,0.0537,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-06766,0.1452,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-06767,0.407,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-06768,0.4661,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-06769,0.5675,True,RULE_NOT_AS_DESCRIBED,clean_fight,4,False
DSP-06770,0.2218,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-06771,0.156,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06772,0.2892,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06773,0.7564,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06774,0.6606,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06775,0.5156,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-06776,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-06777,0.2258,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06778,0.4194,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06779,0.6164,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06780,0.2681,True,RULE_ITEM_NOT_RECEIVED,clean_concede,5,False
DSP-06781,0.4773,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06782,0.4137,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-06783,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-06784,0.5358,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-06785,0.4834,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-06786,0.7876,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06787,0.6747,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-06788,0.6234,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06789,0.721,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06790,0.5518,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06791,0.4797,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06792,0.64,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06793,0.7358,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06794,0.5549,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06795,0.5602,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06796,0.4804,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-06797,0.4008,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-06798,0.5158,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06799,0.617,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06800,0.3486,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06801,0.6585,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06802,0.0988,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False
DSP-06803,0.3004,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-06804,0.3835,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06805,0.6164,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06806,0.2785,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-06807,0.6364,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06808,0.723,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06809,0.3476,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06810,0.4143,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-06811,0.5134,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06812,0.776,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06813,0.3188,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-06814,0.5803,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06815,0.6129,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-06816,0.4574,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06817,0.5762,False,RULE_ITEM_NOT_RECEIVED,clean_fight,5,False
DSP-06818,0.5658,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06819,0.634,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06820,0.6649,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-06821,0.4128,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06822,0.4272,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06823,0.5576,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06824,0.2079,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False
DSP-06825,0.4834,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-06826,0.7477,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06827,0.3819,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06828,0.4484,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-06829,0.4816,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-06830,0.7101,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06831,0.507,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06832,0.5603,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06833,0.671,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06834,0.2754,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-06835,0.438,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06836,0.3247,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-06837,0.3783,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-06838,0.6295,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06839,0.4932,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-06840,0.5533,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06841,0.2853,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06842,0.5622,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06843,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-06844,0.2053,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06845,0.6812,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06846,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06847,0.5072,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06848,0.02,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06849,0.6554,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06850,0.3285,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06851,0.3773,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-06852,0.296,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-06853,0.094,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-06854,0.4787,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-06855,0.0483,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06856,0.3471,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06857,0.1056,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-06858,0.4568,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-06859,0.6215,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06860,0.4656,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06861,0.0844,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06862,0.5696,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-06863,0.6227,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06864,0.1334,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-06865,0.7094,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06866,0.4265,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06867,0.5752,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06868,0.2368,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06869,0.2706,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06870,0.6114,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-06871,0.2386,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-06872,0.6497,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06873,0.7889,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06874,0.4768,True,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False
DSP-06875,0.533,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06876,0.5087,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06877,0.6478,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06878,0.5441,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06879,0.6105,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06880,0.4871,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-06881,0.2682,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-06882,0.5091,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06883,0.391,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-06884,0.5867,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06885,0.6518,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06886,0.4923,False,RULE_ITEM_NOT_RECEIVED,clean_concede,6,False
DSP-06887,0.5212,True,RULE_DUPLICATE_CHARGE,clean_fight,2,False
DSP-06888,0.6711,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06889,0.5827,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06890,0.5384,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06891,0.5443,True,RULE_DUPLICATE_CHARGE,clean_fight,2,False
DSP-06892,0.7766,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06893,0.6469,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-06894,0.2808,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06895,0.5615,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06896,0.5017,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06897,0.5125,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-06898,0.6125,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06899,0.729,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06900,0.3129,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-06901,0.6842,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06902,0.544,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06903,0.6307,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-06904,0.848,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06905,0.7243,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06906,0.5618,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06907,0.4408,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06908,0.6608,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06909,0.1939,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-06910,0.3457,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06911,0.4162,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-06912,0.6232,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06913,0.4222,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06914,0.4969,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-06915,0.3656,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06916,0.7634,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06917,0.6694,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06918,0.4096,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06919,0.6246,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06920,0.4475,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06921,0.1141,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-06922,0.5109,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-06923,0.5867,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06924,0.4685,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-06925,0.6226,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06926,0.6991,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06927,0.0641,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-06928,0.5351,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06929,0.7187,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06930,0.5262,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,5,False
DSP-06931,0.3026,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-06932,0.7189,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06933,0.6287,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06934,0.2605,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06935,0.6743,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06936,0.4254,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-06937,0.5077,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06938,0.6231,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06939,0.5115,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06940,0.5566,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06941,0.4014,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-06942,0.6283,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06943,0.5254,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06944,0.7094,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06945,0.7134,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06946,0.1317,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-06947,0.4132,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06948,0.744,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06949,0.5442,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06950,0.6866,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06951,0.4303,True,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False
DSP-06952,0.3612,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-06953,0.5972,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06954,0.644,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-06955,0.4214,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06956,0.4534,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-06957,0.7183,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06958,0.5653,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-06959,0.6803,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06960,0.3315,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-06961,0.641,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06962,0.5891,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06963,0.7569,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06964,0.633,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-06965,0.6177,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-06966,0.4713,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-06967,0.5034,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06968,0.6042,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-06969,0.6591,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-06970,0.4745,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-06971,0.6066,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06972,0.6163,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-06973,0.7038,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06974,0.679,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-06975,0.6355,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06976,0.1961,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-06977,0.3674,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-06978,0.4089,True,RULE_ITEM_NOT_RECEIVED,clean_concede,7,False
DSP-06979,0.7232,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06980,0.6624,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-06981,0.5038,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-06982,0.4017,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-06983,0.4384,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-06984,0.685,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06985,0.2247,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-06986,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,5,False
DSP-06987,0.6446,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06988,0.5222,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06989,0.5183,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-06990,0.5536,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06991,0.5256,True,RULE_NOT_AS_DESCRIBED,clean_fight,5,False
DSP-06992,0.6397,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-06993,0.6161,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-06994,0.4095,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-06995,0.5658,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06996,0.6316,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-06997,0.7161,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-06998,0.6572,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-06999,0.641,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-07000,0.4823,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-07001,0.5505,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-07002,0.6062,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-07003,0.6972,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07004,0.4259,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-07005,0.6527,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-07006,0.0358,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-07007,0.6574,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07008,0.4126,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,7,False
DSP-07009,0.6224,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07010,0.431,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-07011,0.142,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-07012,0.5303,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-07013,0.3782,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-07014,0.1481,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-07015,0.4375,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False
DSP-07016,0.742,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-07017,0.6687,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07018,0.495,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-07019,0.4467,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-07020,0.571,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-07021,0.7148,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-07022,0.4714,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-07023,0.7288,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07024,0.561,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-07025,0.9134,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-07026,0.6738,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07027,0.3929,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-07028,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-07029,0.4009,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-07030,0.6138,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07031,0.6111,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-07032,0.6103,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07033,0.4203,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-07034,0.5467,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-07035,0.5433,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-07036,0.3282,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-07037,0.4079,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-07038,0.6675,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07039,0.6577,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07040,0.6497,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-07041,0.3734,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False
DSP-07042,0.3414,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-07043,0.7545,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-07044,0.5423,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-07045,0.6991,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-07046,0.5798,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-07047,0.3178,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-07048,0.5927,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-07049,0.4889,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-07050,0.7116,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07051,0.6849,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-07052,0.311,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-07053,0.6647,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-07054,0.4488,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,6,False
DSP-07055,0.6548,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-07056,0.5565,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07057,0.5859,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-07058,0.692,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-07059,0.3983,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-07060,0.2595,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-07061,0.6232,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-07062,0.7015,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-07063,0.7813,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-07064,0.142,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
