dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
DSP-05010,ORD-07148,unauthorized_transaction,2026-05-09,13,pending,0.4445,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-02661,471.41,digital_goods,2026-04-26,False,,True,True,False
DSP-14629,ORD-15535,unauthorized_transaction,2026-08-17,24,pending,0.2968,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01074,478.22,groceries,2026-07-24,True,2026-07-30,False,True,False
DSP-08039,ORD-01695,item_not_received,2026-06-09,11,pending,0.5223,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01765,4852.79,home_goods,2026-05-29,True,2026-06-02,True,False,False
DSP-10889,ORD-15968,item_not_received,2026-07-08,8,pending,0.7744,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03819,165.76,groceries,2026-06-30,True,2026-07-03,True,True,False
DSP-02069,ORD-14757,not_as_described,2026-04-09,8,pending,0.3146,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01845,2388.92,groceries,2026-04-01,False,,True,False,False
DSP-04364,ORD-08599,not_as_described,2026-05-02,23,pending,0.6245,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03636,194.53,digital_goods,2026-04-09,True,2026-04-17,True,True,False
DSP-14926,ORD-18564,duplicate_charge,2026-08-25,22,pending,0.4503,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-04938,980.12,home_goods,2026-08-03,True,2026-08-07,False,True,False
DSP-08606,ORD-17264,not_as_described,2026-06-14,24,pending,0.4514,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-00371,100.0,digital_goods,2026-05-21,True,2026-05-24,True,True,False
DSP-11136,ORD-16932,item_not_received,2026-07-11,18,pending,0.5708,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-00843,531.96,electronics,2026-06-23,True,2026-06-24,True,True,False
DSP-05937,ORD-08678,duplicate_charge,2026-05-18,12,pending,0.5351,False,RULE_DUPLICATE_CHARGE,clean_fight,2,False,CUST-03314,969.1,apparel,2026-05-06,True,2026-05-10,True,True,False
DSP-11151,ORD-17929,duplicate_charge,2026-07-11,3,pending,0.4622,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-01594,1282.51,home_goods,2026-07-08,True,2026-07-11,True,True,False
DSP-10775,ORD-06994,duplicate_charge,2026-07-07,8,pending,0.6318,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-04165,1947.37,digital_goods,2026-06-29,True,2026-07-03,True,True,False
DSP-03105,ORD-13037,item_not_received,2026-04-20,5,pending,0.0483,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-03919,270.27,groceries,2026-04-15,False,,True,True,True
DSP-08710,ORD-12938,item_not_received,2026-06-16,15,pending,0.0723,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-04912,276.98,electronics,2026-06-01,False,,False,True,False
DSP-04456,ORD-08975,not_as_described,2026-05-03,14,pending,0.6019,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04929,771.14,apparel,2026-04-19,True,2026-04-23,True,True,False
DSP-02815,ORD-12833,unauthorized_transaction,2026-04-16,2,pending,0.6893,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-05182,833.05,groceries,2026-04-14,True,2026-04-22,True,False,False
DSP-04698,ORD-14592,not_as_described,2026-05-06,23,pending,0.5389,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-05449,4519.94,digital_goods,2026-04-13,True,2026-04-15,False,True,False
DSP-08971,ORD-15216,not_as_described,2026-06-18,12,pending,0.373,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01102,698.85,home_goods,2026-06-06,True,2026-06-08,False,True,False
DSP-06491,ORD-12424,unauthorized_transaction,2026-05-24,20,pending,0.7497,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-00767,470.45,apparel,2026-05-04,True,2026-05-11,True,True,False
DSP-02019,ORD-18390,item_not_received,2026-04-08,17,pending,0.7367,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03422,2372.62,digital_goods,2026-03-22,True,2026-03-29,True,True,False
DSP-09042,ORD-02484,unauthorized_transaction,2026-06-19,17,pending,0.4442,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-00973,877.73,apparel,2026-06-02,False,,True,True,False
DSP-00963,ORD-11644,duplicate_charge,2026-03-29,6,pending,0.4165,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-03856,115.13,groceries,2026-03-23,True,2026-03-28,True,False,True
DSP-08780,ORD-15964,duplicate_charge,2026-06-16,18,pending,0.251,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-04592,710.94,apparel,2026-05-29,False,,False,True,False
DSP-08277,ORD-02263,item_not_received,2026-06-11,8,pending,0.7596,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02618,897.21,digital_goods,2026-06-03,True,2026-06-09,True,True,False
DSP-04067,ORD-15290,not_as_described,2026-04-29,1,pending,0.7379,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-04902,4544.34,electronics,2026-04-28,True,2026-05-06,True,True,False
DSP-06877,ORD-17912,unauthorized_transaction,2026-05-28,9,pending,0.6478,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05581,3086.47,groceries,2026-05-19,True,2026-05-26,True,True,True
DSP-10807,ORD-08628,unauthorized_transaction,2026-07-08,7,pending,0.3741,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01406,854.09,digital_goods,2026-07-01,True,2026-07-08,False,True,False
DSP-12889,ORD-08438,item_not_received,2026-07-28,9,pending,0.7499,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04847,264.98,apparel,2026-07-19,True,2026-07-26,True,True,False
DSP-01111,ORD-04123,unauthorized_transaction,2026-03-30,15,pending,0.3271,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04390,2195.17,groceries,2026-03-15,False,,True,True,False
DSP-01434,ORD-12789,unauthorized_transaction,2026-04-03,9,pending,0.2704,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-01695,310.27,electronics,2026-03-25,True,2026-04-02,False,True,False
DSP-07812,ORD-14104,item_not_received,2026-06-06,7,pending,0.4725,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-04338,2365.76,electronics,2026-05-30,True,2026-06-01,True,False,True
DSP-13733,ORD-13433,item_not_received,2026-08-06,24,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-02210,1264.82,groceries,2026-07-13,False,,True,True,True
DSP-03148,ORD-16777,not_as_described,2026-04-20,22,pending,0.6485,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-01229,416.33,home_goods,2026-03-29,True,2026-04-07,True,True,False
DSP-01784,ORD-07732,unauthorized_transaction,2026-04-06,17,pending,0.4859,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-02593,771.45,groceries,2026-03-20,True,2026-03-23,True,True,False
DSP-11065,ORD-06912,item_not_received,2026-07-10,4,pending,0.621,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-02822,602.25,apparel,2026-07-06,True,2026-07-12,True,True,False
DSP-05309,ORD-02969,unauthorized_transaction,2026-05-12,1,pending,0.4383,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01222,1541.37,electronics,2026-05-11,True,2026-05-18,False,True,False
DSP-10019,ORD-00802,unauthorized_transaction,2026-06-30,8,pending,0.6772,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01989,681.7,electronics,2026-06-22,True,2026-06-25,True,True,False
DSP-11150,ORD-08865,not_as_described,2026-07-11,6,pending,0.3878,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-02916,532.17,groceries,2026-07-05,False,,True,True,False
DSP-11850,ORD-01654,item_not_received,2026-07-18,21,pending,0.5448,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00050,178.28,apparel,2026-06-27,True,2026-06-30,True,True,False
DSP-08881,ORD-12729,duplicate_charge,2026-06-17,11,pending,0.478,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-03651,331.47,digital_goods,2026-06-06,True,2026-06-10,True,True,False
DSP-14938,ORD-05976,unauthorized_transaction,2026-08-25,19,pending,0.7307,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04164,744.46,home_goods,2026-08-06,True,2026-08-11,True,True,False
DSP-00679,ORD-03603,item_not_received,2026-03-26,14,pending,0.6864,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04003,1021.98,apparel,2026-03-12,True,2026-03-19,True,True,False
DSP-05039,ORD-18221,duplicate_charge,2026-05-09,1,pending,0.1665,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-05577,335.54,electronics,2026-05-08,False,,False,True,True
DSP-07095,ORD-04326,not_as_described,2026-05-31,24,pending,0.4235,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02757,856.54,groceries,2026-05-07,True,2026-05-12,True,True,False
DSP-02223,ORD-01125,not_as_described,2026-04-10,24,pending,0.6418,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-02187,608.05,electronics,2026-03-17,True,2026-03-21,True,True,False
DSP-05016,ORD-01314,item_not_received,2026-05-09,3,pending,0.3448,False,RULE_ITEM_NOT_RECEIVED,clean_concede,7,False,CUST-03151,2409.0,groceries,2026-05-06,True,2026-05-12,False,True,False
DSP-04624,ORD-19176,not_as_described,2026-05-05,5,pending,0.6343,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04859,683.45,groceries,2026-04-30,True,2026-05-02,True,True,False
DSP-06287,ORD-07222,duplicate_charge,2026-05-22,14,pending,0.4065,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-02654,1877.84,electronics,2026-05-08,True,2026-05-12,True,True,False
DSP-02917,ORD-19604,unauthorized_transaction,2026-04-18,5,pending,0.412,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-02284,1509.19,electronics,2026-04-13,False,,True,True,False
DSP-06138,ORD-19339,not_as_described,2026-05-21,1,pending,0.4459,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03829,831.78,electronics,2026-05-20,True,2026-05-25,False,False,False
DSP-08164,ORD-01419,unauthorized_transaction,2026-06-10,24,pending,0.3891,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-02475,920.64,digital_goods,2026-05-17,False,,True,True,False
DSP-00288,ORD-03929,duplicate_charge,2026-03-19,5,pending,0.5408,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-02540,353.55,apparel,2026-03-14,False,,True,True,False
DSP-06686,ORD-10193,duplicate_charge,2026-05-26,17,pending,0.3604,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-05878,1124.16,apparel,2026-05-09,True,2026-05-18,True,True,True
DSP-10789,ORD-11149,item_not_received,2026-07-07,17,pending,0.6307,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05780,614.58,apparel,2026-06-20,True,2026-06-29,True,True,False
DSP-00944,ORD-11978,unauthorized_transaction,2026-03-29,15,pending,0.6929,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05877,365.35,home_goods,2026-03-14,True,2026-03-22,True,True,False
DSP-11938,ORD-04619,duplicate_charge,2026-07-19,1,pending,0.4633,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-03051,923.16,apparel,2026-07-18,False,,True,True,False
DSP-10378,ORD-16402,not_as_described,2026-07-03,21,pending,0.4079,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03579,1980.58,apparel,2026-06-12,True,2026-06-16,True,True,False
DSP-01339,ORD-04416,unauthorized_transaction,2026-04-02,24,pending,0.1547,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-02415,551.32,electronics,2026-03-09,True,2026-03-14,False,True,False
DSP-03535,ORD-09197,unauthorized_transaction,2026-04-24,16,pending,0.4828,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-04841,437.82,electronics,2026-04-08,True,2026-04-13,True,True,False
DSP-11464,ORD-03074,item_not_received,2026-07-14,17,pending,0.3996,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-05362,711.65,digital_goods,2026-06-27,True,2026-07-06,False,True,False
DSP-11751,ORD-00738,not_as_described,2026-07-17,5,pending,0.6664,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-01111,917.79,digital_goods,2026-07-12,True,2026-07-16,True,True,False
DSP-04420,ORD-04595,item_not_received,2026-05-03,12,pending,0.0751,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-03137,236.85,groceries,2026-04-21,False,,True,True,False
DSP-04026,ORD-06832,unauthorized_transaction,2026-04-29,2,pending,0.7013,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-03412,317.81,home_goods,2026-04-27,True,2026-05-06,True,True,False
DSP-04482,ORD-11551,item_not_received,2026-05-04,5,pending,0.7619,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03510,1149.6,digital_goods,2026-04-29,True,2026-05-04,True,True,False
DSP-09706,ORD-00240,item_not_received,2026-06-26,23,pending,0.3226,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-00581,282.99,apparel,2026-06-03,True,2026-06-07,False,True,False
DSP-13155,ORD-00000,not_as_described,2026-07-31,24,pending,0.4964,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-05238,406.48,apparel,2026-07-07,True,2026-07-11,True,True,False
DSP-03847,ORD-12364,not_as_described,2026-04-27,11,pending,0.681,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00392,634.1,electronics,2026-04-16,True,2026-04-20,True,True,False
DSP-13734,ORD-07494,duplicate_charge,2026-08-06,12,pending,0.3327,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-00919,500.27,electronics,2026-07-25,True,2026-07-26,False,False,False
DSP-13586,ORD-03971,item_not_received,2026-08-04,14,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-02154,890.05,electronics,2026-07-21,False,,False,True,True
DSP-11666,ORD-12124,duplicate_charge,2026-07-16,13,pending,0.2087,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-02912,853.34,home_goods,2026-07-03,False,,False,True,False
DSP-01913,ORD-13390,unauthorized_transaction,2026-04-07,9,pending,0.1955,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-00893,382.97,apparel,2026-03-29,True,2026-04-01,False,True,False
DSP-03945,ORD-17164,unauthorized_transaction,2026-04-28,12,pending,0.7992,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04705,1019.76,electronics,2026-04-16,True,2026-04-25,True,True,False
DSP-01429,ORD-10707,duplicate_charge,2026-04-03,11,pending,0.4922,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-04662,878.96,home_goods,2026-03-23,True,2026-03-24,True,True,False
DSP-09773,ORD-09749,unauthorized_transaction,2026-06-27,8,pending,0.6987,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04780,700.67,electronics,2026-06-19,True,2026-06-28,True,True,False
DSP-02032,ORD-02326,unauthorized_transaction,2026-04-09,5,pending,0.4688,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-04244,754.72,apparel,2026-04-04,False,,True,True,True
DSP-10174,ORD-01727,item_not_received,2026-07-01,23,pending,0.8195,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01058,9342.88,home_goods,2026-06-08,True,2026-06-10,True,True,False
DSP-06778,ORD-06150,not_as_described,2026-05-27,12,pending,0.4194,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-04435,202.5,apparel,2026-05-15,True,2026-05-17,True,False,False
DSP-02177,ORD-04773,item_not_received,2026-04-10,14,pending,0.4695,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-02618,582.07,apparel,2026-03-27,True,2026-03-31,False,True,False
DSP-06273,ORD-08045,not_as_described,2026-05-22,16,pending,0.4934,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02075,414.3,electronics,2026-05-06,True,2026-05-12,True,True,False
DSP-03539,ORD-09999,duplicate_charge,2026-04-24,17,pending,0.5129,True,RULE_DUPLICATE_CHARGE,clean_fight,2,False,CUST-00417,179.94,electronics,2026-04-07,True,2026-04-08,True,True,False
DSP-00712,ORD-17440,item_not_received,2026-03-26,18,pending,0.5844,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-02153,243.62,electronics,2026-03-08,True,2026-03-11,True,True,False
DSP-03972,ORD-11724,not_as_described,2026-04-28,2,pending,0.2996,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-02960,1077.95,apparel,2026-04-26,False,,True,True,False
DSP-05172,ORD-18429,unauthorized_transaction,2026-05-10,3,pending,0.4676,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-02460,183.06,digital_goods,2026-05-07,True,2026-05-14,True,False,False
DSP-08226,ORD-16945,item_not_received,2026-06-11,13,pending,0.2101,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-01293,321.93,apparel,2026-05-29,False,,True,True,False
DSP-00714,ORD-06377,item_not_received,2026-03-26,11,pending,0.6919,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-04417,1045.94,apparel,2026-03-15,True,2026-03-23,True,True,False
DSP-12588,ORD-03449,item_not_received,2026-07-25,19,pending,0.1545,True,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-04099,1107.79,apparel,2026-07-06,False,,True,True,False
DSP-11026,ORD-13807,duplicate_charge,2026-07-10,5,pending,0.5517,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-02225,809.03,digital_goods,2026-07-05,True,2026-07-08,False,True,False
DSP-14149,ORD-13882,duplicate_charge,2026-08-11,15,pending,0.4471,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-01623,565.88,apparel,2026-07-27,True,2026-07-31,True,True,False
DSP-11057,ORD-11853,not_as_described,2026-07-10,2,pending,0.6947,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02760,839.27,electronics,2026-07-08,True,2026-07-12,True,True,False
DSP-13454,ORD-04330,item_not_received,2026-08-03,16,pending,0.0447,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-01290,1649.79,home_goods,2026-07-18,False,,True,True,True
DSP-12342,ORD-04571,item_not_received,2026-07-23,24,pending,0.5228,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-04257,470.98,apparel,2026-06-29,True,2026-06-30,True,True,False
DSP-14204,ORD-03690,unauthorized_transaction,2026-08-11,20,pending,0.6495,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03217,923.48,groceries,2026-07-22,True,2026-07-28,True,True,False
DSP-10411,ORD-07583,item_not_received,2026-07-04,11,pending,0.4078,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-03856,1791.18,groceries,2026-06-23,True,2026-07-01,True,False,False
DSP-14448,ORD-04541,unauthorized_transaction,2026-08-14,11,pending,0.65,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05550,948.47,groceries,2026-08-03,True,2026-08-06,True,True,False
DSP-10792,ORD-02016,unauthorized_transaction,2026-07-08,14,pending,0.2586,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-01931,219.67,apparel,2026-06-24,True,2026-07-01,False,True,False
DSP-00059,ORD-00498,item_not_received,2026-03-12,5,pending,0.72,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01826,847.58,apparel,2026-03-07,True,2026-03-11,True,True,False
DSP-12516,ORD-13079,unauthorized_transaction,2026-07-25,5,pending,0.2985,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-04733,753.41,home_goods,2026-07-20,True,2026-07-21,False,True,False
DSP-00282,ORD-02425,unauthorized_transaction,2026-03-19,6,pending,0.8019,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01308,526.8,apparel,2026-03-13,True,2026-03-22,True,True,False
DSP-04278,ORD-14441,item_not_received,2026-05-02,22,pending,0.7839,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01267,1476.36,apparel,2026-04-10,True,2026-04-18,True,True,False
DSP-09640,ORD-19011,duplicate_charge,2026-06-26,11,pending,0.301,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-00429,718.67,electronics,2026-06-15,True,2026-06-16,True,True,True
DSP-08313,ORD-07931,not_as_described,2026-06-11,4,pending,0.5447,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-01262,1661.52,home_goods,2026-06-07,True,2026-06-16,True,True,False
DSP-01205,ORD-00901,duplicate_charge,2026-03-31,12,pending,0.4064,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-04508,1041.25,digital_goods,2026-03-19,True,2026-03-27,True,True,True
DSP-07334,ORD-06613,item_not_received,2026-06-02,1,pending,0.7403,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03837,2085.22,apparel,2026-06-01,True,2026-06-08,True,True,False
DSP-06543,ORD-14324,duplicate_charge,2026-05-25,14,pending,0.3284,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-04794,343.55,electronics,2026-05-11,False,,True,True,False
DSP-06369,ORD-05565,duplicate_charge,2026-05-23,17,pending,0.6724,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-04470,1071.28,home_goods,2026-05-06,True,2026-05-08,True,True,False
DSP-06223,ORD-10131,not_as_described,2026-05-22,24,pending,0.5628,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00867,746.24,apparel,2026-04-28,True,2026-04-29,True,False,False
DSP-11422,ORD-02435,duplicate_charge,2026-07-14,22,pending,0.5539,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-04085,4210.62,apparel,2026-06-22,True,2026-06-28,False,True,False
DSP-09909,ORD-03480,item_not_received,2026-06-28,9,pending,0.7053,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-00942,1487.5,home_goods,2026-06-19,True,2026-06-23,True,True,False
DSP-14465,ORD-01551,item_not_received,2026-08-15,24,pending,0.5655,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-02252,206.07,digital_goods,2026-07-22,True,2026-07-31,True,True,False
DSP-00985,ORD-19952,item_not_received,2026-03-29,10,pending,0.7847,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03565,100.0,electronics,2026-03-19,True,2026-03-22,True,True,False
