dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status
DSP-06926,ORD-00426,unauthorized_transaction,2026-05-29,13,pending
DSP-06927,ORD-00998,unauthorized_transaction,2026-05-29,20,pending
DSP-06928,ORD-00936,item_not_received,2026-05-29,10,pending
DSP-06929,ORD-09643,unauthorized_transaction,2026-05-29,19,pending
DSP-06930,ORD-09547,unauthorized_transaction,2026-05-29,4,pending
DSP-06931,ORD-13865,item_not_received,2026-05-29,24,pending
DSP-06932,ORD-11419,unauthorized_transaction,2026-05-29,11,pending
DSP-06933,ORD-03746,not_as_described,2026-05-29,10,pending
DSP-06934,ORD-03226,not_as_described,2026-05-29,20,pending
DSP-06935,ORD-13755,item_not_received,2026-05-29,21,pending
DSP-06936,ORD-18073,not_as_described,2026-05-29,7,pending
DSP-06937,ORD-05189,not_as_described,2026-05-29,7,pending
DSP-06938,ORD-09994,item_not_received,2026-05-29,24,pending
DSP-06939,ORD-03190,duplicate_charge,2026-05-29,20,pending
DSP-06940,ORD-17834,unauthorized_transaction,2026-05-29,17,pending
DSP-06941,ORD-02189,unauthorized_transaction,2026-05-29,3,pending
DSP-06942,ORD-18547,not_as_described,2026-05-29,15,pending
DSP-06943,ORD-01013,not_as_described,2026-05-29,1,pending
DSP-06944,ORD-15342,item_not_received,2026-05-29,2,pending
DSP-06945,ORD-08923,unauthorized_transaction,2026-05-29,1,pending
DSP-06946,ORD-00244,item_not_received,2026-05-29,24,pending
DSP-06947,ORD-05165,unauthorized_transaction,2026-05-29,24,pending
DSP-06948,ORD-14637,unauthorized_transaction,2026-05-29,9,pending
DSP-06949,ORD-12299,item_not_received,2026-05-29,17,pending
DSP-06950,ORD-04260,item_not_received,2026-05-29,8,pending
DSP-06951,ORD-18813,item_not_received,2026-05-29,9,pending
DSP-06952,ORD-00481,duplicate_charge,2026-05-29,19,pending
DSP-06953,ORD-12894,item_not_received,2026-05-29,9,pending
DSP-06954,ORD-02711,not_as_described,2026-05-29,1,pending
DSP-06955,ORD-09386,not_as_described,2026-05-29,21,pending
DSP-06956,ORD-09846,unauthorized_transaction,2026-05-29,12,pending
DSP-06957,ORD-07225,item_not_received,2026-05-29,1,pending
DSP-06958,ORD-13574,not_as_described,2026-05-29,7,pending
DSP-06959,ORD-19348,item_not_received,2026-05-29,10,pending
DSP-06960,ORD-06084,not_as_described,2026-05-29,12,pending
DSP-06961,ORD-08948,unauthorized_transaction,2026-05-29,1,pending
DSP-06962,ORD-03414,duplicate_charge,2026-05-29,20,pending
DSP-06963,ORD-05020,not_as_described,2026-05-29,4,pending
DSP-06964,ORD-17017,not_as_described,2026-05-29,8,pending
DSP-06965,ORD-10843,not_as_described,2026-05-29,4,pending
DSP-06966,ORD-02021,duplicate_charge,2026-05-29,1,pending
DSP-06967,ORD-19689,item_not_received,2026-05-29,10,pending
DSP-06968,ORD-12551,item_not_received,2026-05-29,11,pending
DSP-06969,ORD-03239,duplicate_charge,2026-05-29,3,pending
DSP-06970,ORD-11831,unauthorized_transaction,2026-05-29,10,pending
DSP-06971,ORD-15578,unauthorized_transaction,2026-05-29,6,pending
DSP-06972,ORD-10628,unauthorized_transaction,2026-05-29,19,pending
DSP-06973,ORD-11590,item_not_received,2026-05-29,17,pending
DSP-06974,ORD-16687,unauthorized_transaction,2026-05-29,22,pending
DSP-06975,ORD-13693,not_as_described,2026-05-29,16,pending
DSP-06976,ORD-16843,unauthorized_transaction,2026-05-29,23,pending
DSP-06977,ORD-18658,not_as_described,2026-05-29,4,pending
DSP-06978,ORD-06216,item_not_received,2026-05-29,23,pending
DSP-06979,ORD-19687,item_not_received,2026-05-29,6,pending
DSP-06980,ORD-04115,item_not_received,2026-05-29,15,pending
DSP-06981,ORD-15618,duplicate_charge,2026-05-29,9,pending
DSP-06982,ORD-06904,duplicate_charge,2026-05-29,22,pending
DSP-06983,ORD-12536,item_not_received,2026-05-29,13,pending
DSP-06984,ORD-04420,not_as_described,2026-05-29,6,pending
DSP-06985,ORD-00295,item_not_received,2026-05-29,16,pending
DSP-06986,ORD-18232,item_not_received,2026-05-29,16,pending
DSP-06987,ORD-03709,item_not_received,2026-05-29,7,pending
DSP-06988,ORD-11012,not_as_described,2026-05-29,23,pending
DSP-06989,ORD-11343,not_as_described,2026-05-29,20,pending
DSP-06990,ORD-05700,unauthorized_transaction,2026-05-29,11,pending
DSP-06991,ORD-11395,not_as_described,2026-05-29,7,pending
DSP-06992,ORD-07568,unauthorized_transaction,2026-05-29,24,pending
DSP-06993,ORD-13392,duplicate_charge,2026-05-29,4,pending
DSP-06994,ORD-02014,not_as_described,2026-05-29,10,pending
DSP-06995,ORD-05402,item_not_received,2026-05-29,24,pending
DSP-06996,ORD-13161,not_as_described,2026-05-29,19,pending
DSP-06997,ORD-12153,item_not_received,2026-05-29,1,pending
DSP-06998,ORD-07251,item_not_received,2026-05-29,4,pending
DSP-06999,ORD-00303,unauthorized_transaction,2026-05-29,9,pending
DSP-07000,ORD-05884,item_not_received,2026-05-29,22,pending
DSP-07001,ORD-00160,item_not_received,2026-05-29,1,pending
DSP-07002,ORD-08405,not_as_described,2026-05-29,7,pending
DSP-07003,ORD-07561,item_not_received,2026-05-29,21,pending
DSP-07004,ORD-15919,not_as_described,2026-05-30,9,pending
DSP-07005,ORD-01199,not_as_described,2026-05-30,1,pending
DSP-07006,ORD-14882,item_not_received,2026-05-30,24,pending
DSP-07007,ORD-02528,item_not_received,2026-05-30,7,pending
DSP-07008,ORD-05024,unauthorized_transaction,2026-05-30,2,pending
DSP-07009,ORD-04822,item_not_received,2026-05-30,15,pending
DSP-07010,ORD-06569,not_as_described,2026-05-30,14,pending
DSP-07011,ORD-07441,unauthorized_transaction,2026-05-30,15,pending
DSP-07012,ORD-16288,not_as_described,2026-05-30,15,pending
DSP-07013,ORD-15255,unauthorized_transaction,2026-05-30,11,pending
DSP-07014,ORD-18107,item_not_received,2026-05-30,16,pending
DSP-07015,ORD-06334,item_not_received,2026-05-30,12,pending
DSP-07016,ORD-12016,unauthorized_transaction,2026-05-30,21,pending
DSP-07017,ORD-09069,unauthorized_transaction,2026-05-30,23,pending
DSP-07018,ORD-09873,not_as_described,2026-05-30,9,pending
DSP-07019,ORD-02195,duplicate_charge,2026-05-30,18,pending
DSP-07020,ORD-12762,unauthorized_transaction,2026-05-30,11,pending
DSP-07021,ORD-09044,unauthorized_transaction,2026-05-30,14,pending
DSP-07022,ORD-12138,duplicate_charge,2026-05-30,2,pending
DSP-07023,ORD-10138,unauthorized_transaction,2026-05-30,24,pending
DSP-07024,ORD-11000,unauthorized_transaction,2026-05-30,17,pending
DSP-07025,ORD-11605,item_not_received,2026-05-30,2,pending
DSP-07026,ORD-07059,unauthorized_transaction,2026-05-30,4,pending
DSP-07027,ORD-19536,not_as_described,2026-05-30,22,pending
DSP-07028,ORD-02404,item_not_received,2026-05-30,11,pending
DSP-07029,ORD-15279,not_as_described,2026-05-30,9,pending
DSP-07030,ORD-16458,item_not_received,2026-05-30,24,pending
DSP-07031,ORD-07812,item_not_received,2026-05-30,8,pending
DSP-07032,ORD-09629,item_not_received,2026-05-30,14,pending
DSP-07033,ORD-10016,not_as_described,2026-05-30,19,pending
DSP-07034,ORD-16921,duplicate_charge,2026-05-30,3,pending
DSP-07035,ORD-12481,not_as_described,2026-05-30,10,pending
DSP-07036,ORD-19665,unauthorized_transaction,2026-05-30,24,pending
DSP-07037,ORD-10346,not_as_described,2026-05-30,19,pending
DSP-07038,ORD-18712,unauthorized_transaction,2026-05-30,24,pending
DSP-07039,ORD-12106,unauthorized_transaction,2026-05-30,13,pending
DSP-07040,ORD-06846,not_as_described,2026-05-30,6,pending
DSP-07041,ORD-17177,unauthorized_transaction,2026-05-30,22,pending
DSP-07042,ORD-07796,unauthorized_transaction,2026-05-30,3,pending
DSP-07043,ORD-04348,duplicate_charge,2026-05-30,9,pending
DSP-07044,ORD-07122,item_not_received,2026-05-30,11,pending
DSP-07045,ORD-01877,item_not_received,2026-05-30,23,pending
DSP-07046,ORD-15822,not_as_described,2026-05-30,16,pending
DSP-07047,ORD-12624,not_as_described,2026-05-30,10,pending
DSP-07048,ORD-03933,item_not_received,2026-05-30,4,pending
DSP-07049,ORD-02368,not_as_described,2026-05-30,13,pending
DSP-07050,ORD-13454,item_not_received,2026-05-30,21,pending
DSP-07051,ORD-07107,item_not_received,2026-05-30,22,pending
DSP-07052,ORD-13801,unauthorized_transaction,2026-05-30,7,pending
DSP-07053,ORD-16799,item_not_received,2026-05-30,15,pending
DSP-07054,ORD-13974,unauthorized_transaction,2026-05-30,23,pending
DSP-07055,ORD-05341,not_as_described,2026-05-30,13,pending
DSP-07056,ORD-03441,unauthorized_transaction,2026-05-30,1,pending
DSP-07057,ORD-07439,unauthorized_transaction,2026-05-30,16,pending
DSP-07058,ORD-13638,item_not_received,2026-05-30,21,pending
DSP-07059,ORD-19894,unauthorized_transaction,2026-05-30,7,pending
DSP-07060,ORD-07909,unauthorized_transaction,2026-05-30,9,pending
DSP-07061,ORD-08527,not_as_described,2026-05-30,12,pending
DSP-07062,ORD-18327,unauthorized_transaction,2026-05-30,5,pending
DSP-07063,ORD-14368,item_not_received,2026-05-30,6,pending
DSP-07064,ORD-04584,duplicate_charge,2026-05-30,20,pending
DSP-07065,ORD-15322,item_not_received,2026-05-30,23,pending
DSP-07066,ORD-03546,unauthorized_transaction,2026-05-30,21,pending
DSP-07067,ORD-04129,item_not_received,2026-05-30,18,pending
DSP-07068,ORD-09272,not_as_described,2026-05-30,3,pending
DSP-07069,ORD-16217,duplicate_charge,2026-05-30,5,pending
DSP-07070,ORD-18740,item_not_received,2026-05-30,16,pending
DSP-07071,ORD-06194,unauthorized_transaction,2026-05-30,17,pending
DSP-07072,ORD-09048,item_not_received,2026-05-30,6,pending
DSP-07073,ORD-04760,not_as_described,2026-05-30,14,pending
DSP-07074,ORD-04422,item_not_received,2026-05-30,13,pending
DSP-07075,ORD-09910,not_as_described,2026-05-30,5,pending
DSP-07076,ORD-12503,unauthorized_transaction,2026-05-30,4,pending
DSP-07077,ORD-09073,item_not_received,2026-05-30,21,pending
DSP-07078,ORD-08577,item_not_received,2026-05-30,22,pending
DSP-07079,ORD-15906,item_not_received,2026-05-30,21,pending
DSP-07080,ORD-09827,item_not_received,2026-05-30,4,pending
DSP-07081,ORD-18260,item_not_received,2026-05-30,22,pending
DSP-07082,ORD-17518,unauthorized_transaction,2026-05-30,4,pending
DSP-07083,ORD-07638,not_as_described,2026-05-30,9,pending
DSP-07084,ORD-02873,item_not_received,2026-05-30,23,pending
DSP-07085,ORD-05214,duplicate_charge,2026-05-30,21,pending
DSP-07086,ORD-07982,not_as_described,2026-05-30,14,pending
DSP-07087,ORD-03062,unauthorized_transaction,2026-05-30,12,pending
DSP-07088,ORD-12121,not_as_described,2026-05-30,12,pending
DSP-07089,ORD-10737,not_as_described,2026-05-30,24,pending
DSP-07090,ORD-12489,item_not_received,2026-05-30,24,pending
DSP-07091,ORD-12958,item_not_received,2026-05-31,4,pending
DSP-07092,ORD-08118,item_not_received,2026-05-31,21,pending
DSP-07093,ORD-12186,unauthorized_transaction,2026-05-31,15,pending
DSP-07094,ORD-17363,item_not_received,2026-05-31,19,pending
DSP-07095,ORD-04326,not_as_described,2026-05-31,24,pending
DSP-07096,ORD-15972,duplicate_charge,2026-05-31,7,pending
DSP-07097,ORD-05921,duplicate_charge,2026-05-31,21,pending
DSP-07098,ORD-10648,not_as_described,2026-05-31,17,pending
DSP-07099,ORD-08595,duplicate_charge,2026-05-31,3,pending
DSP-07100,ORD-12461,item_not_received,2026-05-31,21,pending
DSP-07101,ORD-07324,not_as_described,2026-05-31,1,pending
DSP-07102,ORD-03310,duplicate_charge,2026-05-31,2,pending
DSP-07103,ORD-06313,item_not_received,2026-05-31,19,pending
DSP-07104,ORD-11331,unauthorized_transaction,2026-05-31,8,pending
DSP-07105,ORD-01253,duplicate_charge,2026-05-31,13,pending
DSP-07106,ORD-09171,duplicate_charge,2026-05-31,20,pending
DSP-07107,ORD-00321,item_not_received,2026-05-31,16,pending
DSP-07108,ORD-05567,not_as_described,2026-05-31,2,pending
DSP-07109,ORD-02795,unauthorized_transaction,2026-05-31,6,pending
DSP-07110,ORD-18444,unauthorized_transaction,2026-05-31,18,pending
DSP-07111,ORD-18325,not_as_described,2026-05-31,20,pending
DSP-07112,ORD-18445,duplicate_charge,2026-05-31,1,pending
DSP-07113,ORD-07423,duplicate_charge,2026-05-31,2,pending
DSP-07114,ORD-00794,unauthorized_transaction,2026-05-31,24,pending
DSP-07115,ORD-10582,other_unclassified,2026-05-31,6,pending
DSP-07116,ORD-01859,not_as_described,2026-05-31,4,pending
DSP-07117,ORD-13043,duplicate_charge,2026-05-31,12,pending
DSP-07118,ORD-09922,unauthorized_transaction,2026-05-31,9,pending
DSP-07119,ORD-17667,unauthorized_transaction,2026-05-31,24,pending
DSP-07120,ORD-07938,not_as_described,2026-05-31,15,pending
DSP-07121,ORD-02740,not_as_described,2026-05-31,16,pending
DSP-07122,ORD-13013,not_as_described,2026-05-31,6,pending
DSP-07123,ORD-14301,unauthorized_transaction,2026-05-31,9,pending
DSP-07124,ORD-04171,item_not_received,2026-05-31,1,pending
DSP-07125,ORD-04570,item_not_received,2026-05-31,20,pending
DSP-07126,ORD-08673,unauthorized_transaction,2026-05-31,10,pending
DSP-07127,ORD-01306,not_as_described,2026-05-31,4,pending
DSP-07128,ORD-14844,item_not_received,2026-05-31,1,pending
DSP-07129,ORD-04851,not_as_described,2026-05-31,15,pending
DSP-07130,ORD-03491,not_as_described,2026-05-31,2,pending
DSP-07131,ORD-02566,not_as_described,2026-05-31,2,pending
DSP-07132,ORD-02492,unauthorized_transaction,2026-05-31,4,pending
DSP-07133,ORD-00219,item_not_received,2026-05-31,22,pending
DSP-07134,ORD-06038,not_as_described,2026-05-31,2,pending
DSP-07135,ORD-02935,not_as_described,2026-05-31,12,pending
DSP-07136,ORD-00575,not_as_described,2026-05-31,7,pending
DSP-07137,ORD-13022,unauthorized_transaction,2026-05-31,11,pending
DSP-07138,ORD-01375,not_as_described,2026-05-31,14,pending
DSP-07139,ORD-08350,item_not_received,2026-05-31,2,pending
DSP-07140,ORD-10669,not_as_described,2026-05-31,18,pending
DSP-07141,ORD-00504,duplicate_charge,2026-05-31,2,pending
DSP-07142,ORD-19097,unauthorized_transaction,2026-05-31,17,pending
DSP-07143,ORD-18227,not_as_described,2026-05-31,7,pending
DSP-07144,ORD-00169,unauthorized_transaction,2026-05-31,5,pending
DSP-07145,ORD-11039,item_not_received,2026-05-31,13,pending
DSP-07146,ORD-10699,duplicate_charge,2026-05-31,3,pending
DSP-07147,ORD-04578,unauthorized_transaction,2026-05-31,24,pending
DSP-07148,ORD-03304,unauthorized_transaction,2026-05-31,16,pending
DSP-07149,ORD-04629,not_as_described,2026-05-31,3,pending
DSP-07150,ORD-12757,item_not_received,2026-05-31,6,pending
DSP-07151,ORD-01658,unauthorized_transaction,2026-05-31,20,pending
DSP-07152,ORD-13014,unauthorized_transaction,2026-05-31,4,pending
DSP-07153,ORD-18816,not_as_described,2026-05-31,21,pending
DSP-07154,ORD-17718,not_as_described,2026-05-31,24,pending
DSP-07155,ORD-05987,item_not_received,2026-05-31,6,pending
DSP-07156,ORD-01958,duplicate_charge,2026-05-31,18,pending
DSP-07157,ORD-02228,item_not_received,2026-05-31,14,pending
DSP-07158,ORD-01977,item_not_received,2026-05-31,3,pending
DSP-07159,ORD-05363,item_not_received,2026-05-31,15,pending
DSP-07160,ORD-01159,not_as_described,2026-05-31,5,pending
DSP-07161,ORD-10630,duplicate_charge,2026-05-31,3,pending
DSP-07162,ORD-16749,item_not_received,2026-05-31,20,pending
DSP-07163,ORD-07134,not_as_described,2026-05-31,15,pending
DSP-07164,ORD-11552,not_as_described,2026-05-31,16,pending
DSP-07165,ORD-06365,not_as_described,2026-05-31,19,pending
DSP-07166,ORD-01081,unauthorized_transaction,2026-05-31,12,pending
DSP-07167,ORD-00791,not_as_described,2026-05-31,2,pending
DSP-07168,ORD-03680,item_not_received,2026-05-31,8,pending
DSP-07169,ORD-02464,not_as_described,2026-05-31,23,pending
DSP-07170,ORD-16497,unauthorized_transaction,2026-05-31,23,pending
DSP-07171,ORD-06661,not_as_described,2026-05-31,14,pending
DSP-07172,ORD-17553,not_as_described,2026-05-31,22,pending
DSP-07173,ORD-15251,unauthorized_transaction,2026-05-31,4,pending
DSP-07174,ORD-17251,unauthorized_transaction,2026-05-31,15,pending
DSP-07175,ORD-03525,duplicate_charge,2026-05-31,6,pending
DSP-07176,ORD-12102,not_as_described,2026-05-31,1,pending
DSP-07177,ORD-04886,not_as_described,2026-05-31,2,pending
DSP-07178,ORD-12510,item_not_received,2026-05-31,12,pending
DSP-07179,ORD-04069,unauthorized_transaction,2026-05-31,18,pending
DSP-07180,ORD-10932,unauthorized_transaction,2026-05-31,19,pending
DSP-07181,ORD-12412,not_as_described,2026-05-31,20,pending
DSP-07182,ORD-15356,duplicate_charge,2026-05-31,17,pending
DSP-07183,ORD-12386,item_not_received,2026-06-01,9,pending
DSP-07184,ORD-03870,not_as_described,2026-06-01,7,pending
DSP-07185,ORD-02629,duplicate_charge,2026-06-01,16,pending
DSP-07186,ORD-01879,item_not_received,2026-06-01,19,pending
DSP-07187,ORD-07714,unauthorized_transaction,2026-06-01,20,pending
DSP-07188,ORD-00854,unauthorized_transaction,2026-06-01,15,pending
DSP-07189,ORD-04553,unauthorized_transaction,2026-06-01,2,pending
DSP-07190,ORD-06870,item_not_received,2026-06-01,7,pending
DSP-07191,ORD-13748,unauthorized_transaction,2026-06-01,22,pending
DSP-07192,ORD-06074,unauthorized_transaction,2026-06-01,2,pending
DSP-07193,ORD-13657,duplicate_charge,2026-06-01,21,pending
DSP-07194,ORD-08397,duplicate_charge,2026-06-01,14,pending
DSP-07195,ORD-19019,item_not_received,2026-06-01,5,pending
DSP-07196,ORD-07801,item_not_received,2026-06-01,22,pending
DSP-07197,ORD-17080,unauthorized_transaction,2026-06-01,24,pending
DSP-07198,ORD-07450,item_not_received,2026-06-01,1,pending
DSP-07199,ORD-01514,item_not_received,2026-06-01,3,pending
DSP-07200,ORD-16668,item_not_received,2026-06-01,4,pending
DSP-07201,ORD-05225,duplicate_charge,2026-06-01,10,pending
DSP-07202,ORD-19585,unauthorized_transaction,2026-06-01,3,pending
DSP-07203,ORD-17355,unauthorized_transaction,2026-06-01,4,pending
DSP-07204,ORD-10087,unauthorized_transaction,2026-06-01,6,pending
DSP-07205,ORD-07135,unauthorized_transaction,2026-06-01,4,pending
DSP-07206,ORD-01147,not_as_described,2026-06-01,1,pending
DSP-07207,ORD-10855,not_as_described,2026-06-01,16,pending
DSP-07208,ORD-14494,duplicate_charge,2026-06-01,1,pending
DSP-07209,ORD-13818,duplicate_charge,2026-06-01,2,pending
DSP-07210,ORD-19444,not_as_described,2026-06-01,22,pending
DSP-07211,ORD-07425,unauthorized_transaction,2026-06-01,14,pending
DSP-07212,ORD-13779,unauthorized_transaction,2026-06-01,14,pending
DSP-07213,ORD-18399,item_not_received,2026-06-01,11,pending
DSP-07214,ORD-00284,item_not_received,2026-06-01,14,pending
DSP-07215,ORD-10492,unauthorized_transaction,2026-06-01,8,pending
DSP-07216,ORD-09952,item_not_received,2026-06-01,19,pending
DSP-07217,ORD-10352,item_not_received,2026-06-01,6,pending
DSP-07218,ORD-01220,not_as_described,2026-06-01,18,pending
DSP-07219,ORD-01639,duplicate_charge,2026-06-01,5,pending
DSP-07220,ORD-06403,item_not_received,2026-06-01,17,pending
DSP-07221,ORD-16337,unauthorized_transaction,2026-06-01,1,pending
DSP-07222,ORD-04532,item_not_received,2026-06-01,17,pending
DSP-07223,ORD-18863,item_not_received,2026-06-01,8,pending
DSP-07224,ORD-08225,unauthorized_transaction,2026-06-01,20,pending
DSP-07225,ORD-04701,unauthorized_transaction,2026-06-01,22,pending
DSP-07226,ORD-09496,item_not_received,2026-06-01,9,pending
DSP-07227,ORD-18455,item_not_received,2026-06-01,24,pending
DSP-07228,ORD-08115,not_as_described,2026-06-01,2,pending
DSP-07229,ORD-10047,not_as_described,2026-06-01,20,pending
DSP-07230,ORD-18289,not_as_described,2026-06-01,15,pending
DSP-07231,ORD-17099,duplicate_charge,2026-06-01,2,pending
DSP-07232,ORD-04602,unauthorized_transaction,2026-06-01,11,pending
DSP-07233,ORD-08484,not_as_described,2026-06-01,4,pending
DSP-07234,ORD-18965,unauthorized_transaction,2026-06-01,20,pending
DSP-07235,ORD-16626,duplicate_charge,2026-06-01,13,pending
DSP-07236,ORD-04747,not_as_described,2026-06-01,9,pending
DSP-07237,ORD-02934,item_not_received,2026-06-01,20,pending
DSP-07238,ORD-17906,not_as_described,2026-06-01,14,pending
DSP-07239,ORD-19486,item_not_received,2026-06-01,22,pending
DSP-07240,ORD-10864,unauthorized_transaction,2026-06-01,24,pending
DSP-07241,ORD-05832,unauthorized_transaction,2026-06-01,11,pending
DSP-07242,ORD-06562,not_as_described,2026-06-01,12,pending
DSP-07243,ORD-10463,not_as_described,2026-06-01,17,pending
DSP-07244,ORD-11650,duplicate_charge,2026-06-01,12,pending
